10.109.99.75,20/Oct/2012:06:37:57+0000,Episode%2B7_%2BA%2BShocking%2BOccurrence.mp3,-,24391117,E67717521843DFB8
66.168.26.124,14/Oct/2012:22:09:04+0000,DO-002.mp3,28960,31047807,C6F9B1EE68E79422
66.168.26.124,14/Oct/2012:22:09:04+0000,DO-002.mp3,3644635,31047807,264C3FBF9274AE29
66.168.26.124,14/Oct/2012:22:09:06+0000,DO-002.mp3,5805990,31047807,2C504BCA50ADA631
66.168.26.124,14/Oct/2012:22:09:09+0000,DO-002.mp3,4860928,31047807,B49C2A815E78DE45
66.168.26.124,14/Oct/2012:22:16:52+0000,DO-002.mp3,-,31047807,5415C3B6884159EA
66.168.26.124,14/Oct/2012:22:16:52+0000,DO-002.mp3,1,31047807,31753705E40DFEBA
66.168.26.124,14/Oct/2012:22:16:52+0000,DO-002.mp3,31856,31047807,A67B39E4CB2953E0
66.168.26.124,14/Oct/2012:22:16:54+0000,DO-002.mp3,5840846,31047807,6795AD7383928379
66.168.26.124,14/Oct/2012:22:16:57+0000,DO-002.mp3,251732,31047807,A8281F1D4926BBCC
66.168.26.124,14/Oct/2012:22:16:58+0000,DO-002.mp3,3824919,31047807,5EF2FC5B820B432A
66.168.26.124,14/Oct/2012:22:19:15+0000,DO-002.mp3,21720,31047807,0F17DB19F72D28DA
66.168.26.124,14/Oct/2012:22:19:15+0000,DO-002.mp3,4757945,31047807,BE4F48BEEC1BCD6D
66.168.26.124,14/Oct/2012:22:25:43+0000,DO-002.mp3,30298,31047807,206D43C761502808
66.168.26.124,14/Oct/2012:22:25:44+0000,DO-002.mp3,6583596,31047807,A5EDAC2B3C19B1A1
66.168.26.124,14/Oct/2012:22:32:12+0000,DO-002.mp3,28960,31047807,03D9415AEC6DBA8C
66.168.26.124,14/Oct/2012:22:32:12+0000,DO-002.mp3,7590911,31047807,CC4F16D2A36593B4
66.168.26.124,14/Oct/2012:22:44:28+0000,DO-003.mp3,39096,45230883,4442514261CF1F7D
66.168.26.124,14/Oct/2012:22:44:29+0000,DO-003.mp3,3283000,45230883,EDB90D9FFA37544A
66.168.26.124,14/Oct/2012:22:44:31+0000,DO-003.mp3,7130260,45230883,7352661A7793155D
66.30.142.142,16/Oct/2012:15:41:20+0000,DO-006.mp3,30293504,30293504,2E00F76B5F1BF90E
66.41.30.224,20/Oct/2012:15:31:44+0000,DO-007.mp3,103489,24391117,E10D37110D270E05
66.41.30.224,20/Oct/2012:15:31:44+0000,DO-007.mp3,2,24391117,C00D7138009C5E47
66.41.30.224,20/Oct/2012:15:31:45+0000,DO-007.mp3,137395,24391117,36919E02FE0FCF10
66.41.30.224,20/Oct/2012:15:31:46+0000,DO-007.mp3,3529493,24391117,FE3C4CD73D1C1BB8
66.41.30.224,20/Oct/2012:15:31:47+0000,DO-007.mp3,128762,24391117,5748D43DC82F044D
66.41.30.224,20/Oct/2012:15:31:48+0000,DO-007.mp3,413798,24391117,1CD52A04C1190770
66.41.30.224,20/Oct/2012:15:31:50+0000,DO-007.mp3,144690,24391117,EFEC69D6E8ED2A40
66.41.30.224,20/Oct/2012:15:31:50+0000,DO-007.mp3,2,24391117,88981A3F61E90C07
66.41.30.224,20/Oct/2012:15:31:51+0000,DO-007.mp3,138843,24391117,19C10C70C3DF604D
66.41.30.224,20/Oct/2012:15:31:52+0000,DO-007.mp3,19060765,24391117,9D173C28001EE65D
66.41.30.224,20/Oct/2012:15:32:06+0000,DO-007.mp3,290773,24391117,B95380CE27C6554F
66.41.30.224,20/Oct/2012:15:32:07+0000,DO-007.mp3,195315,24391117,4F0F6A59758225C3
66.41.30.224,20/Oct/2012:15:32:07+0000,DO-007.mp3,83874,24391117,9DB9EC0BEB974B0A
66.41.30.224,20/Oct/2012:15:32:08+0000,DO-007.mp3,105649,24391117,AF0ABCD812E0FBC5
66.41.30.224,20/Oct/2012:15:32:09+0000,DO-007.mp3,88218,24391117,F6083AFD9D009FE2
66.41.30.224,20/Oct/2012:15:32:10+0000,DO-007.mp3,130210,24391117,D34A373EFA96612C
66.41.30.224,20/Oct/2012:15:32:10+0000,DO-007.mp3,38232,24391117,EDEF172FD858CA36
66.41.30.224,20/Oct/2012:15:32:11+0000,DO-007.mp3,130210,24391117,83BC406C39D0F330
66.41.30.224,20/Oct/2012:15:32:12+0000,DO-007.mp3,147227,24391117,C55AE451A9EF11F4
66.41.30.224,20/Oct/2012:15:32:12+0000,DO-007.mp3,956889,24391117,BF27D92625017031
66.41.30.224,20/Oct/2012:15:32:13+0000,DO-007.mp3,2693958,24391117,4A829CCA3A6AD971
66.41.30.224,20/Oct/2012:15:32:13+0000,DO-007.mp3,34697,24391117,30EC34C48AA31BA7
66.41.30.224,20/Oct/2012:15:32:14+0000,DO-007.mp3,170754,24391117,52D01D1DCFA2056C
66.41.30.224,20/Oct/2012:15:32:15+0000,DO-007.mp3,179332,24391117,8149380CC74C26FF
66.41.30.224,20/Oct/2012:15:32:15+0000,DO-007.mp3,72345,24391117,692BC0696C28A09E
66.41.30.224,20/Oct/2012:15:32:16+0000,DO-007.mp3,134554,24391117,445F171BF9AF5C4E
66.41.30.224,20/Oct/2012:15:32:17+0000,DO-007.mp3,128707,24391117,375EDD439D1247D6
66.41.30.224,20/Oct/2012:15:32:18+0000,DO-007.mp3,941047,24391117,F02E6AF8C8E7C9F4
66.41.30.224,20/Oct/2012:15:32:19+0000,DO-007.mp3,146138,24391117,FCB8C56D67E0207E
66.41.30.224,20/Oct/2012:15:32:19+0000,DO-007.mp3,63657,24391117,F01E65BF03F25EEB
66.41.30.224,20/Oct/2012:15:32:20+0000,DO-007.mp3,39041,24391117,AA96BE4065DAFB9B
66.41.30.224,20/Oct/2012:15:32:21+0000,DO-007.mp3,128762,24391117,0C540D99C4BC9E5B
66.41.30.224,20/Oct/2012:15:32:22+0000,DO-007.mp3,104201,24391117,2220E7A5DE4D126E
66.41.30.224,20/Oct/2012:15:32:22+0000,DO-007.mp3,114337,24391117,2807007741DB7417
66.41.30.224,20/Oct/2012:15:32:23+0000,DO-007.mp3,118571,24391117,08ABA46D9A805DC9
66.41.30.224,20/Oct/2012:15:32:24+0000,DO-007.mp3,105649,24391117,8F1929699772AEAE
66.41.30.224,20/Oct/2012:15:32:24+0000,DO-007.mp3,170699,24391117,158EBE6539CE9509
66.41.30.224,20/Oct/2012:15:32:25+0000,DO-007.mp3,130210,24391117,476AE810BF33D74F
66.41.30.224,20/Oct/2012:15:32:26+0000,DO-007.mp3,46281,24391117,1800066D52615DFF
66.41.30.224,20/Oct/2012:15:32:27+0000,DO-007.mp3,156165,24391117,72B8B2AD67475048
66.41.30.224,20/Oct/2012:15:32:27+0000,DO-007.mp3,167750,24391117,C112B0AE1DDB6858
66.41.30.224,20/Oct/2012:15:32:28+0000,DO-007.mp3,105649,24391117,74B46DCC9B5A11AC
66.41.30.224,20/Oct/2012:15:32:29+0000,DO-007.mp3,106384,24391117,777F3A5F93BA9521
66.41.30.224,20/Oct/2012:15:32:29+0000,DO-007.mp3,121467,24391117,6A624440F0AB6E02
66.41.30.224,20/Oct/2012:15:32:30+0000,DO-007.mp3,143242,24391117,2C082D438BED5A71
66.41.30.224,20/Oct/2012:15:32:31+0000,DO-007.mp3,117178,24391117,40E1FD7DB2B7A5ED
66.41.30.224,20/Oct/2012:15:32:32+0000,DO-007.mp3,121522,24391117,0B7A3A0E144D1CFB
66.41.30.224,20/Oct/2012:15:32:32+0000,DO-007.mp3,57261,24391117,8BBD86DDC65292B4
66.41.30.224,20/Oct/2012:15:32:33+0000,DO-007.mp3,105649,24391117,A111EBC39172BABA
66.41.30.224,20/Oct/2012:15:32:33+0000,DO-007.mp3,106492,24391117,CF6A9F52D10F6686
66.41.30.224,20/Oct/2012:15:32:34+0000,DO-007.mp3,163459,24391117,39CD9208CC313ECA
66.41.30.224,20/Oct/2012:15:32:35+0000,DO-007.mp3,86825,24391117,C7856C9D69E203EA
66.41.30.224,20/Oct/2012:15:32:36+0000,DO-007.mp3,219876,24391117,482E57AFF3669E66
66.41.30.224,20/Oct/2012:15:32:37+0000,DO-007.mp3,101250,24391117,BD820EA07046A939
66.41.30.224,20/Oct/2012:15:32:37+0000,DO-007.mp3,130210,24391117,4480FBD0F2C03BBE
66.41.30.224,20/Oct/2012:15:32:38+0000,DO-007.mp3,153323,24391117,CE99C5A23D4C869A
66.41.30.224,20/Oct/2012:15:32:39+0000,DO-007.mp3,136002,24391117,22E2D0A9C88EB183
66.41.30.224,20/Oct/2012:15:32:39+0000,DO-007.mp3,86770,24391117,E802B40B0EA39DBB
66.41.30.224,20/Oct/2012:15:32:40+0000,DO-007.mp3,121577,24391117,DDCFE73B444053FE
66.41.30.224,20/Oct/2012:15:32:41+0000,DO-007.mp3,138843,24391117,1D96D68C6A7245BB
66.41.30.224,20/Oct/2012:15:32:42+0000,DO-007.mp3,63657,24391117,C49969E13AAB5623
66.41.30.224,20/Oct/2012:15:32:42+0000,DO-007.mp3,98409,24391117,8AB151FAD23F5BC9
66.41.30.224,20/Oct/2012:15:32:43+0000,DO-007.mp3,130210,24391117,7730C9F342F80F2E
66.41.30.224,20/Oct/2012:15:32:43+0000,DO-007.mp3,130210,24391117,E3DC5B817B9B7DF8
66.41.30.224,20/Oct/2012:15:32:44+0000,DO-007.mp3,117178,24391117,29B4600B494B66E1
66.41.30.224,20/Oct/2012:15:32:45+0000,DO-007.mp3,114282,24391117,9E885AA332B3D336
66.41.30.224,20/Oct/2012:15:32:46+0000,DO-007.mp3,150482,24391117,98335B3706149C24
66.41.30.224,20/Oct/2012:15:32:46+0000,DO-007.mp3,151930,24391117,8B35167E06BBE005
66.41.30.224,20/Oct/2012:15:32:47+0000,DO-007.mp3,137450,24391117,2C3D6B31379FF23D
66.41.30.224,20/Oct/2012:15:32:48+0000,DO-007.mp3,130155,24391117,578A77F720853FC6
66.41.30.224,20/Oct/2012:15:32:49+0000,DO-007.mp3,105594,24391117,68AFF364D018D96F
66.41.30.224,20/Oct/2012:15:32:49+0000,DO-007.mp3,154826,24391117,0E804ED9322AE986
66.41.30.224,20/Oct/2012:15:32:50+0000,DO-007.mp3,136002,24391117,A1E62270ED49F661
66.41.30.224,20/Oct/2012:15:32:51+0000,DO-007.mp3,104091,24391117,151E4EBB3B4CACA6
66.41.30.224,20/Oct/2012:15:32:51+0000,DO-007.mp3,112834,24391117,5D3B2E10E7C04630
66.41.30.224,20/Oct/2012:15:32:52+0000,DO-007.mp3,151930,24391117,BA5C50E84D1939FE
66.41.30.224,20/Oct/2012:15:32:53+0000,DO-007.mp3,162066,24391117,DCB020903101449D
66.41.30.224,20/Oct/2012:15:32:54+0000,DO-007.mp3,89721,24391117,0AB225D86307D76E
66.41.30.224,20/Oct/2012:15:32:55+0000,DO-007.mp3,133106,24391117,8834628FF0C7AD82
66.41.30.224,20/Oct/2012:15:32:55+0000,DO-007.mp3,251677,24391117,465215E394938703
66.41.30.224,20/Oct/2012:15:32:56+0000,DO-007.mp3,118626,24391117,DAEEF07BCC1EFAF1
66.41.30.224,20/Oct/2012:15:32:57+0000,DO-007.mp3,146083,24391117,12F0B4C4C4068941
66.41.30.224,20/Oct/2012:15:32:58+0000,DO-007.mp3,138843,24391117,BFCE8E8CBDF37EC3
66.51.234.91,19/Oct/2012:14:09:54+0000,TWHC-008.mp3,4732181,46977263,E5A8454FB5C6DC31
66.51.234.91,19/Oct/2012:14:15:19+0000,TWHC-008.mp3,5420320,46977263,6B03BE6B2DBDA1C3
66.51.234.91,19/Oct/2012:14:15:25+0000,TWHC-008.mp3,18573072,46977263,ABB83B3CCDCB512D
68.173.146.159,16/Oct/2012:02:12:18+0000,DO-006.mp3,7634829,30293504,6A2609E28548C07C
68.173.146.159,16/Oct/2012:02:13:43+0000,DO-006.mp3,739088,30293504,01F073074530CCB8
68.173.146.159,16/Oct/2012:02:30:15+0000,DO-005.mp3,23449999,23449999,9585AAE778EB511C
68.173.146.159,16/Oct/2012:02:30:15+0000,DO-006.mp3,30293504,30293504,3BC93C554DD9D849
68.173.146.159,16/Oct/2012:02:30:16+0000,DO-004.mp3,40318243,40318243,B2CBA149493F95E8
68.173.146.159,16/Oct/2012:02:32:07+0000,DO-003.mp3,45230883,45230883,F789F6BEC0BE4A2E
68.173.146.159,16/Oct/2012:02:32:37+0000,DO-002.mp3,31047807,31047807,76A66BE59F650F69
68.173.146.159,16/Oct/2012:02:32:48+0000,DO-001.mp3,25683092,25683092,AFC1D65647A546EC
69.81.182.192,14/Oct/2012:21:11:30+0000,DO-006.mp3,4595266,30293504,29F4A15FC7FF1EA7
69.81.182.192,14/Oct/2012:21:11:34+0000,DO-006.mp3,40544,30293504,3A3AA3C9256854F7
69.81.182.192,14/Oct/2012:21:11:35+0000,DO-006.mp3,6266686,30293504,3114B8A379961E16
69.81.182.192,14/Oct/2012:21:17:45+0000,DO-006.mp3,189578,30293504,7D91D07BF816780E
69.81.182.192,14/Oct/2012:21:17:46+0000,DO-006.mp3,43440,30293504,9B4CDDC551732F82
69.81.182.192,14/Oct/2012:21:17:47+0000,DO-006.mp3,3692985,30293504,B1927B89AE1E0D80
69.81.182.192,14/Oct/2012:21:17:50+0000,DO-006.mp3,3684557,30293504,D4E9D256B8C5A2EC
69.81.182.192,14/Oct/2012:21:23:57+0000,DO-006.mp3,121577,30293504,B83D706C0CA2AA2F
69.81.182.192,14/Oct/2012:21:23:58+0000,DO-006.mp3,40544,30293504,A83463906BD0BFA1
69.81.182.192,14/Oct/2012:21:23:59+0000,DO-006.mp3,900013,30293504,2497BB68880341BF
69.81.182.192,14/Oct/2012:21:24:01+0000,DO-006.mp3,3684942,30293504,313970F6D39191CD
69.81.182.192,14/Oct/2012:21:24:05+0000,DO-006.mp3,3682521,30293504,EBF58EFB29F89801
69.81.182.192,14/Oct/2012:21:40:30+0000,DO-006.mp3,30293504,30293504,5FA674FF425190F1
71.195.58.141,16/Oct/2012:18:21:18+0000,TWHC-008.mp3,46977263,46977263,CCA79C74D7D361C0
71.204.174.119,15/Oct/2012:06:16:06+0000,DO-006.mp3,30293504,30293504,B06690D2659408F1
71.204.174.119,15/Oct/2012:06:16:06+0000,TWHC-008.mp3,46977263,46977263,018F4FF7A8936533
72.33.224.171,15/Oct/2012:19:25:01+0000,DO-003.mp3,47784,45230883,5307F2BD54B70011
72.33.224.171,15/Oct/2012:19:25:02+0000,DO-003.mp3,155,45230883,0A2509EDB1508574
72.33.224.171,15/Oct/2012:19:25:02+0000,DO-003.mp3,17376,45230883,F5A55D3E0FAC0B74
72.33.224.171,15/Oct/2012:19:25:03+0000,DO-003.mp3,3753704,45230883,6817CD3B452C3F81
72.33.224.171,15/Oct/2012:19:32:00+0000,DO-003.mp3,1,45230883,3A5A53F68ED2275F
72.33.224.171,15/Oct/2012:19:32:00+0000,DO-003.mp3,27457,45230883,84F0507EEE9BF986
72.33.224.171,15/Oct/2012:19:32:00+0000,DO-003.mp3,31856,45230883,620AC65A850F334F
72.33.224.171,15/Oct/2012:19:32:01+0000,DO-003.mp3,155,45230883,F841EFD598456603
72.33.224.171,15/Oct/2012:19:32:01+0000,DO-003.mp3,3816247,45230883,E07839295F22468D
72.33.224.171,15/Oct/2012:19:32:15+0000,DO-003.mp3,45230883,45230883,72DAD60B8FC610FB
74.226.69.155,15/Oct/2012:05:13:46+0000,DO-006.mp3,30293504,30293504,0C950CB0289E10F6
75.134.154.158,19/Oct/2012:04:12:25+0000,DO-006.mp3,30293504,30293504,19C22C0A68B386FD
76.187.113.41,20/Oct/2012:18:59:28+0000,DO-007.mp3,2,24391117,A9B1EECE35A532F7
76.187.113.41,20/Oct/2012:18:59:29+0000,DO-007.mp3,3554177,24391117,D6BEC617BA2A6798
76.187.113.41,20/Oct/2012:18:59:29+0000,DO-007.mp3,63603,24391117,8A4581E521DDAA5F
76.187.113.41,20/Oct/2012:18:59:30+0000,DO-007.mp3,3734024,24391117,3851D8E67D4766E1
76.187.113.41,20/Oct/2012:18:59:31+0000,DO-007.mp3,3948389,24391117,930F8BF0363C6455
76.187.113.41,20/Oct/2012:18:59:33+0000,DO-007.mp3,2,24391117,F53D68202D23681A
76.187.113.41,20/Oct/2012:18:59:33+0000,DO-007.mp3,56472,24391117,4403BF9C63CA5FAD
76.187.113.41,20/Oct/2012:18:59:34+0000,DO-007.mp3,3790497,24391117,0A913D7117FA5438
76.187.113.41,20/Oct/2012:18:59:34+0000,DO-007.mp3,63657,24391117,E082CC0419FA26FD
76.187.113.41,20/Oct/2012:18:59:35+0000,DO-007.mp3,3832453,24391117,9B3499D3356A56F2
76.187.113.41,20/Oct/2012:18:59:36+0000,DO-007.mp3,3540207,24391117,89C21BC2DA19C04F
76.187.113.41,20/Oct/2012:18:59:37+0000,DO-007.mp3,3584782,24391117,80D6782C64B4D327
76.187.113.41,20/Oct/2012:18:59:38+0000,DO-007.mp3,15539735,24391117,A5F80D58B029E68A
76.255.138.39,14/Oct/2012:16:47:10+0000,TWHC-008.mp3,46977263,46977263,8F87B616A2CB6150
83.92.93.29,20/Oct/2012:15:12:28+0000,DO-005.mp3,2,23449999,75B7996954763F11
83.92.93.29,20/Oct/2012:15:12:28+0000,DO-005.mp3,358829,23449999,B7AC69F94E8DC6ED
83.92.93.29,20/Oct/2012:15:12:29+0000,DO-005.mp3,6306421,23449999,064ACD8922CCFCCA
96.125.21.102,15/Oct/2012:20:29:55+0000,DO-006.mp3,8044814,30293504,FE9AE9D246F6E28A
96.125.21.102,15/Oct/2012:20:32:23+0000,DO-006.mp3,7731682,30293504,028C529952836093
96.125.21.102,15/Oct/2012:20:38:15+0000,DO-006.mp3,5709786,30293504,BBD6B7CC84CECD1B
96.125.21.102,15/Oct/2012:20:38:35+0000,DO-006.mp3,3897727,30293504,BBF85298F1BDD45D
96.125.21.102,15/Oct/2012:20:41:28+0000,DO-006.mp3,6713248,30293504,FF20E286F1087C2E
96.125.21.102,15/Oct/2012:20:41:32+0000,DO-006.mp3,4144112,30293504,50BEE2FA910780B3
96.125.21.102,15/Oct/2012:20:41:53+0000,DO-006.mp3,4141708,30293504,219FF4CFA5194550
96.125.21.102,15/Oct/2012:20:42:09+0000,DO-006.mp3,4142104,30293504,1461A75AAF05E04C
96.125.21.102,15/Oct/2012:20:42:24+0000,DO-006.mp3,6469432,30293504,4FC1DB7E9013C5D5
96.125.21.102,15/Oct/2012:20:42:27+0000,DO-006.mp3,4143633,30293504,D0DA52E7D9904B43
96.125.21.102,15/Oct/2012:20:42:32+0000,DO-006.mp3,4094718,30293504,7EC87EBC0806E62D
96.125.21.102,15/Oct/2012:20:42:34+0000,DO-006.mp3,6144251,30293504,04AB20D4BACD1D8D
96.125.21.102,15/Oct/2012:20:48:14+0000,DO-002.mp3,2252182,31047807,128585FEBBF85A01
96.125.21.102,15/Oct/2012:20:48:16+0000,DO-002.mp3,4143694,31047807,F0F02E8B0F5573E9
96.125.21.102,15/Oct/2012:20:48:29+0000,DO-002.mp3,4092714,31047807,7621E0F9F2927070
97.112.48.229,20/Oct/2012:20:18:57+0000,DO-007.mp3,24391117,24391117,BDC1D3196226B38A
97.112.57.208,15/Oct/2012:03:33:47+0000,DO-006.mp3,30293504,30293504,E69511FE747ED012
97.112.57.208,15/Oct/2012:03:33:47+0000,TWHC-008.mp3,46977263,46977263,AD18D584A7FFF98D
97.88.17.216,15/Oct/2012:22:51:51+0000,DO-005.mp3,2,23449999,BFC54192D4340BEC
97.88.17.216,15/Oct/2012:22:51:51+0000,DO-005.mp3,5125824,23449999,F3AA230591D18635
97.88.17.216,15/Oct/2012:22:51:59+0000,DO-005.mp3,-,23449999,C7F610177CD0A70A
97.88.17.216,15/Oct/2012:22:51:59+0000,DO-005.mp3,23449999,23449999,9DDDFDF5776C736C
97.88.17.216,16/Oct/2012:00:14:35+0000,DO-005.mp3,2,23449999,C6D9117D5953B384
97.88.17.216,16/Oct/2012:00:14:35+0000,DO-005.mp3,5107948,23449999,2BE9FABF29A58410
97.88.17.216,16/Oct/2012:00:14:36+0000,DO-005.mp3,7145633,23449999,7B2DFFA052643275
97.88.17.216,16/Oct/2012:00:17:06+0000,DO-005.mp3,-,23449999,A31BB287F5BD66EA
97.88.17.216,16/Oct/2012:00:17:06+0000,DO-005.mp3,17333271,23449999,47B0214B0B240E49
97.88.17.216,16/Oct/2012:00:19:37+0000,DO-005.mp3,-,23449999,C92187F2EED4A360
97.88.17.216,16/Oct/2012:00:19:37+0000,DO-005.mp3,8081077,23449999,CD435581CF0EA17A
97.88.20.97,19/Oct/2012:11:32:02+0000,DO-005.mp3,167858,23449999,5E24306BDE249AFF
97.88.20.97,19/Oct/2012:11:32:02+0000,DO-005.mp3,2,23449999,757EAC8DA5D510F5
97.88.20.97,19/Oct/2012:11:32:03+0000,DO-005.mp3,247443,23449999,F96AD3E5D82A0F18
97.88.20.97,19/Oct/2012:11:32:04+0000,DO-005.mp3,5856249,23449999,BDB9C06087B6C5AB
97.88.20.97,19/Oct/2012:11:32:08+0000,DO-005.mp3,2,23449999,A41B1E3FCA71BFD0
97.88.20.97,19/Oct/2012:11:32:08+0000,DO-005.mp3,5538144,23449999,9034FE6EA3349E27
97.88.20.97,19/Oct/2012:11:33:06+0000,DO-006.mp3,30293504,30293504,B7446D4DC2A292C2
99.88.120.154,18/Oct/2012:03:11:44+0000,favicon.ico,231,-,2D8908621BA7AD8B
99.88.120.154,18/Oct/2012:03:11:44+0000,stats/,231,-,D9FD4F8FA8DAFAAB
99.88.120.154,18/Oct/2012:07:22:36+0000,DO-006.mp3,2,30293504,BB7B0CF12A54F24C
99.88.120.154,18/Oct/2012:07:22:36+0000,DO-006.mp3,30293504,30293504,81B2C3B9294E9E03
